4,Richmond District,004,Amelia County,2,Rural Principal Arterial - Other,,,              ,,,,,,,284,973,0.41%,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,973,0.13%,,
4,Richmond District,004,Amelia County,7,Rural Major Collector,,,              ,79,592,0.20%,0.04%,,,,61,250,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,841,0.06%,,
4,Richmond District,004,Amelia County,8,Rural Minor Collector,,,              ,31,914,0.08%,0.01%,,,,158,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,072,0.01%,,
4,Richmond District,004,Amelia County,9,Rural Local System,,,              ,69,568,0.17%,0.03%,,,,14,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,581,0.03%,,
4,Richmond District,004,Amelia County Total:,,,,,,181,073,0.45%,0.08%,,,,346,395,0.50%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,468,0.23%,,
4,Richmond District,012,Brunswick County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,440,925,0.66%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,925,0.20%,,
4,Richmond District,012,Brunswick County,2,Rural Principal Arterial - Other,,,              ,,,,,,,222,280,0.32%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,280,0.10%,,
4,Richmond District,012,Brunswick County,6,Rural Minor Arterial,,,              ,,,,,,,54,401,0.08%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,401,0.02%,,
4,Richmond District,012,Brunswick County,7,Rural Major Collector,,,              ,102,986,0.26%,0.05%,,,,60,910,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,897,0.07%,,
4,Richmond District,012,Brunswick County,8,Rural Minor Collector,,,              ,9,940,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,940,0.00%,,
4,Richmond District,012,Brunswick County,9,Rural Local System,,,              ,94,282,0.23%,0.04%,,,,230,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,512,0.04%,,
4,Richmond District,012,Brunswick County Total:,,,,,,207,208,0.51%,0.09%,,,,337,821,0.49%,0.15%,,,,440,925,0.66%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,954,0.44%,,
4,Richmond District,018,Charles City County,6,Rural Minor Arterial,,,              ,,,,,,,92,424,0.13%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,424,0.04%,,
4,Richmond District,018,Charles City County,7,Rural Major Collector,,,              ,25,465,0.06%,0.01%,,,,11,763,0.02%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,228,0.02%,,
4,Richmond District,018,Charles City County,8,Rural Minor Collector,,,              ,4,724,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,724,0.00%,,
4,Richmond District,018,Charles City County,9,Rural Local System,,,              ,40,534,0.10%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,534,0.02%,,
4,Richmond District,018,Charles City County Total:,,,,,,70,723,0.18%,0.03%,,,,104,187,0.15%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,910,0.08%,,
4,Richmond District,020,Chesterfield County,2,Rural Principal Arterial - Other,,,              ,,,,,,,184,280,0.27%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,280,0.08%,,
4,Richmond District,020,Chesterfield County,6,Rural Minor Arterial,,,              ,91,758,0.23%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,758,0.04%,,
4,Richmond District,020,Chesterfield County,7,Rural Major Collector,,,              ,96,037,0.24%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,037,0.04%,,
4,Richmond District,020,Chesterfield County,9,Rural Local System,,,              ,89,589,0.22%,0.04%,,,,291,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,880,0.04%,,
4,Richmond District,020,Chesterfield County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,2,036,407,3.06%,0.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,036,407,0.90%,,
4,Richmond District,020,Chesterfield County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,,,,,,,2,046,760,2.97%,0.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,046,760,0.91%,,
4,Richmond District,020,Chesterfield County,14,Urban Principal Arterial - Other,,,              ,168,854,0.42%,0.08%,,,,2,191,144,3.18%,0.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,359,998,1.05%,,
4,Richmond District,020,Chesterfield County,16,Urban Minor Arterial,,,              ,873,330,2.17%,0.39%,,,,154,153,0.22%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,027,482,0.46%,,
4,Richmond District,020,Chesterfield County,17,Urban Collector,,,              ,585,608,1.45%,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,608,0.26%,,
4,Richmond District,020,Chesterfield County,19,Urban Local System,,,              ,741,903,1.84%,0.33%,,,,5,335,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,238,0.33%,,
4,Richmond District,020,Chesterfield County Total:,,,,,,2,647,079,6.57%,1.18%,,,,4,581,962,6.66%,2.04%,,,,2,036,407,3.06%,0.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,265,449,4.12%,,
4,Richmond District,026,Dinwiddie County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,464,416,0.70%,0.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,416,0.21%,,
4,Richmond District,026,Dinwiddie County,2,Rural Principal Arterial - Other,,,              ,,,,,,,139,650,0.20%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,650,0.06%,,
4,Richmond District,026,Dinwiddie County,6,Rural Minor Arterial,,,              ,,,,,,,33,344,0.05%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,344,0.01%,,
4,Richmond District,026,Dinwiddie County,7,Rural Major Collector,,,              ,68,286,0.17%,0.03%,,,,54,390,0.08%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,676,0.05%,,
4,Richmond District,026,Dinwiddie County,8,Rural Minor Collector,,,              ,17,253,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,253,0.01%,,
4,Richmond District,026,Dinwiddie County,9,Rural Local System,,,              ,112,002,0.28%,0.05%,,,,511,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,514,0.05%,,
4,Richmond District,026,Dinwiddie County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,529,551,0.80%,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,551,0.24%,,
4,Richmond District,026,Dinwiddie County,14,Urban Principal Arterial - Other,,,              ,,,,,,,102,081,0.15%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,081,0.05%,,
4,Richmond District,026,Dinwiddie County,16,Urban Minor Arterial,,,              ,14,160,0.04%,0.01%,,,,82,172,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,332,0.04%,,
4,Richmond District,026,Dinwiddie County,17,Urban Collector,,,              ,34,518,0.09%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,518,0.02%,,
4,Richmond District,026,Dinwiddie County,19,Urban Local System,,,              ,21,704,0.05%,0.01%,,,,6,056,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,760,0.01%,,
4,Richmond District,026,Dinwiddie County Total:,,,,,,267,924,0.67%,0.12%,,,,418,205,0.61%,0.19%,,,,993,968,1.50%,0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,680,096,0.75%,,
4,Richmond District,037,Goochland County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,963,311,1.45%,0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963,311,0.43%,,
4,Richmond District,037,Goochland County,2,Rural Principal Arterial - Other,,,              ,,,,,,,260,614,0.38%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,614,0.12%,,
4,Richmond District,037,Goochland County,6,Rural Minor Arterial,,,              ,,,,,,,41,904,0.06%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,904,0.02%,,
4,Richmond District,037,Goochland County,7,Rural Major Collector,,,              ,110,978,0.28%,0.05%,,,,268,892,0.39%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,870,0.17%,,
4,Richmond District,037,Goochland County,8,Rural Minor Collector,,,              ,41,615,0.10%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,615,0.02%,,
4,Richmond District,037,Goochland County,9,Rural Local System,,,              ,95,572,0.24%,0.04%,,,,1,234,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,807,0.04%,,
4,Richmond District,037,Goochland County,19,Urban Local System,,,              ,630,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,0.00%,,
4,Richmond District,037,Goochland County Total:,,,,,,248,795,0.62%,0.11%,,,,572,644,0.83%,0.25%,,,,963,311,1.45%,0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,784,751,0.79%,,
4,Richmond District,042,Hanover County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,202,871,1.81%,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,202,871,0.53%,,
4,Richmond District,042,Hanover County,2,Rural Principal Arterial - Other,,,              ,,,,,,,153,958,0.22%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,958,0.07%,,
4,Richmond District,042,Hanover County,6,Rural Minor Arterial,,,              ,,,,,,,268,183,0.39%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,183,0.12%,,
4,Richmond District,042,Hanover County,7,Rural Major Collector,,,              ,191,044,0.47%,0.08%,,,,45,853,0.07%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,897,0.11%,,
4,Richmond District,042,Hanover County,8,Rural Minor Collector,,,              ,108,424,0.27%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,424,0.05%,,
4,Richmond District,042,Hanover County,9,Rural Local System,,,              ,207,029,0.51%,0.09%,,,,3,555,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,584,0.09%,,
4,Richmond District,042,Hanover County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,220,483,1.84%,0.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,220,483,0.54%,,
4,Richmond District,042,Hanover County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,,,,,,,25,293,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,293,0.01%,,
4,Richmond District,042,Hanover County,14,Urban Principal Arterial - Other,,,              ,,,,,,,241,130,0.35%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,130,0.11%,,
4,Richmond District,042,Hanover County,16,Urban Minor Arterial,,,              ,47,190,0.12%,0.02%,,,,111,319,0.16%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,510,0.07%,,
4,Richmond District,042,Hanover County,17,Urban Collector,,,              ,349,454,0.87%,0.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,454,0.16%,,
4,Richmond District,042,Hanover County,19,Urban Local System,,,              ,120,798,0.30%,0.05%,,,,327,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,125,0.05%,,
4,Richmond District,042,Hanover County Total:,,,,,,1,023,938,2.54%,0.45%,,,,849,620,1.23%,0.38%,,,,2,423,354,3.65%,1.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,296,913,1.91%,,
4,Richmond District,043,Henrico County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,122,230,0.18%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,230,0.05%,,
4,Richmond District,043,Henrico County,6,Rural Minor Arterial,,,              ,,,,,,,20,018,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,018,0.01%,,
4,Richmond District,043,Henrico County,9,Rural Local System,,,              ,,,,,,,220,0.00%,0.00%,,,,,,,,,,35,319,0.83%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,539,0.02%,,
4,Richmond District,043,Henrico County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,4,626,262,6.96%,2.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,626,262,2.06%,,
4,Richmond District,043,Henrico County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,,,,,,,337,598,0.49%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,598,0.15%,,
4,Richmond District,043,Henrico County,14,Urban Principal Arterial - Other,,,              ,,,,,,,694,142,1.01%,0.31%,,,,,,,,,,667,733,15.67%,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,361,875,0.60%,,
4,Richmond District,043,Henrico County,16,Urban Minor Arterial,,,              ,,,,,,,815,696,1.19%,0.36%,,,,,,,,,,927,204,21.76%,0.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,742,900,0.77%,,
4,Richmond District,043,Henrico County,17,Urban Collector,,,              ,,,,,,,62,243,0.09%,0.03%,,,,,,,,,,394,942,9.27%,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,185,0.20%,,
4,Richmond District,043,Henrico County,19,Urban Local System,,,              ,,,,,,,3,610,0.01%,0.00%,,,,,,,,,,1,135,017,26.64%,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,138,627,0.51%,,
4,Richmond District,043,Henrico County Total:,,,,,,,,,,,,1,933,528,2.81%,0.86%,,,,4,748,492,7.14%,2.11%,,,,3,160,214,74.16%,1.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,842,233,4.37%,,
4,Richmond District,055,Lunenburg County,6,Rural Minor Arterial,,,              ,,,,,,,87,825,0.13%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,825,0.04%,,
4,Richmond District,055,Lunenburg County,7,Rural Major Collector,,,              ,47,708,0.12%,0.02%,,,,61,215,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,924,0.05%,,
4,Richmond District,055,Lunenburg County,8,Rural Minor Collector,,,              ,7,804,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,804,0.00%,,
4,Richmond District,055,Lunenburg County,9,Rural Local System,,,              ,55,119,0.14%,0.02%,,,,2,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,121,0.02%,,
4,Richmond District,055,Lunenburg County Total:,,,,,,110,632,0.27%,0.05%,,,,149,042,0.22%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,674,0.12%,,
4,Richmond District,058,Mecklenburg County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,454,166,0.68%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,166,0.20%,,
4,Richmond District,058,Mecklenburg County,2,Rural Principal Arterial - Other,,,              ,,,,,,,282,667,0.41%,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,667,0.13%,,
4,Richmond District,058,Mecklenburg County,6,Rural Minor Arterial,,,              ,561,0.00%,0.00%,,,,177,917,0.26%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,478,0.08%,,
4,Richmond District,058,Mecklenburg County,7,Rural Major Collector,,,              ,99,242,0.25%,0.04%,,,,84,075,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,317,0.08%,,
4,Richmond District,058,Mecklenburg County,8,Rural Minor Collector,,,              ,7,148,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,148,0.00%,,
4,Richmond District,058,Mecklenburg County,9,Rural Local System,,,              ,111,332,0.28%,0.05%,,,,2,072,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,404,0.05%,,
4,Richmond District,058,Mecklenburg County Total:,,,,,,218,284,0.54%,0.10%,,,,546,730,0.79%,0.24%,,,,454,166,0.68%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,219,179,0.54%,,
4,Richmond District,063,New Kent County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,198,845,1.80%,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,198,845,0.53%,,
4,Richmond District,063,New Kent County,2,Rural Principal Arterial - Other,,,              ,,,,,,,82,224,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,224,0.04%,,
4,Richmond District,063,New Kent County,6,Rural Minor Arterial,,,              ,,,,,,,173,597,0.25%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,597,0.08%,,
4,Richmond District,063,New Kent County,7,Rural Major Collector,,,              ,7,555,0.02%,0.00%,,,,83,513,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,067,0.04%,,
4,Richmond District,063,New Kent County,8,Rural Minor Collector,,,              ,23,103,0.06%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,103,0.01%,,
4,Richmond District,063,New Kent County,9,Rural Local System,,,              ,63,528,0.16%,0.03%,,,,65,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,594,0.03%,,
4,Richmond District,063,New Kent County Total:,,,,,,94,186,0.23%,0.04%,,,,339,399,0.49%,0.15%,,,,1,198,845,1.80%,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,632,430,0.73%,,
4,Richmond District,067,Nottoway County,2,Rural Principal Arterial - Other,,,              ,,,,,,,266,401,0.39%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,401,0.12%,,
4,Richmond District,067,Nottoway County,6,Rural Minor Arterial,,,              ,,,,,,,30,591,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,591,0.01%,,
4,Richmond District,067,Nottoway County,7,Rural Major Collector,,,              ,37,913,0.09%,0.02%,,,,60,049,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,962,0.04%,,
4,Richmond District,067,Nottoway County,8,Rural Minor Collector,,,              ,9,813,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,813,0.00%,,
4,Richmond District,067,Nottoway County,9,Rural Local System,,,              ,54,783,0.14%,0.02%,,,,912,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,695,0.02%,,
4,Richmond District,067,Nottoway County Total:,,,,,,102,508,0.25%,0.05%,,,,357,953,0.52%,0.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,462,0.20%,,
4,Richmond District,072,Powhatan County,2,Rural Principal Arterial - Other,,,              ,,,,,,,370,963,0.54%,0.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,963,0.16%,,
4,Richmond District,072,Powhatan County,6,Rural Minor Arterial,,,              ,78,852,0.20%,0.04%,,,,96,656,0.14%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,508,0.08%,,
4,Richmond District,072,Powhatan County,7,Rural Major Collector,,,              ,115,710,0.29%,0.05%,,,,40,272,0.06%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,981,0.07%,,
4,Richmond District,072,Powhatan County,8,Rural Minor Collector,,,              ,14,144,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,144,0.01%,,
4,Richmond District,072,Powhatan County,9,Rural Local System,,,              ,79,450,0.20%,0.04%,,,,588,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,038,0.04%,,
4,Richmond District,072,Powhatan County Total:,,,,,,288,156,0.72%,0.13%,,,,508,478,0.74%,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,635,0.35%,,
4,Richmond District,074,Prince George County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,448,884,0.68%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,884,0.20%,,
4,Richmond District,074,Prince George County,2,Rural Principal Arterial - Other,,,              ,,,,,,,79,332,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,332,0.04%,,
4,Richmond District,074,Prince George County,6,Rural Minor Arterial,,,              ,,,,,,,75,521,0.11%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,521,0.03%,,
4,Richmond District,074,Prince George County,7,Rural Major Collector,,,              ,30,252,0.08%,0.01%,,,,28,432,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,684,0.03%,,
4,Richmond District,074,Prince George County,8,Rural Minor Collector,,,              ,14,176,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,176,0.01%,,
4,Richmond District,074,Prince George County,9,Rural Local System,,,              ,43,240,0.11%,0.02%,,,,5,199,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,440,0.02%,,
4,Richmond District,074,Prince George County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,478,777,0.72%,0.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,777,0.21%,,
4,Richmond District,074,Prince George County,14,Urban Principal Arterial - Other,,,              ,,,,,,,218,298,0.32%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,298,0.10%,,
4,Richmond District,074,Prince George County,16,Urban Minor Arterial,,,              ,8,457,0.02%,0.00%,,,,111,566,0.16%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,023,0.05%,,
4,Richmond District,074,Prince George County,17,Urban Collector,,,              ,111,120,0.28%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,120,0.05%,,
4,Richmond District,074,Prince George County,19,Urban Local System,,,              ,25,292,0.06%,0.01%,,,,11,464,0.02%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,756,0.02%,,
4,Richmond District,074,Prince George County Total:,,,,,,232,537,0.58%,0.10%,,,,529,812,0.77%,0.24%,,,,927,661,1.40%,0.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,690,011,0.75%,,
4,Richmond District,166,Town of Ashland,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,11,196,0.06%,0.00%,,,,89,870,0.41%,0.04%,,,,,,,,,,,,,,,,101,066,0.04%,,
4,Richmond District,166,Town of Ashland,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,7,843,0.04%,0.00%,,,,,,,,,,,,,,,,,,,,,,7,843,0.00%,,
4,Richmond District,166,Town of Ashland,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,12,081,0.06%,0.01%,,,,,,,,,,,,,,,,,,,,,,12,081,0.01%,,
4,Richmond District,166,Town of Ashland Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,120,0.16%,0.01%,,,,89,870,0.41%,0.04%,,,,,,,,,,,,,,,,120,990,0.05%,,
4,Richmond District,142,Town of Blackstone,6,Rural Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,772,0.10%,0.01%,,,,,,,,,,,,,,,,21,772,0.01%,,
4,Richmond District,142,Town of Blackstone,7,Rural Major Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,9,604,0.05%,0.00%,,,,5,507,0.03%,0.00%,,,,,,,,,,,,,,,,15,111,0.01%,,
4,Richmond District,142,Town of Blackstone,8,Rural Minor Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,899,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,1,899,0.00%,,
4,Richmond District,142,Town of Blackstone,9,Rural Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,5,785,0.03%,0.00%,,,,,,,,,,,,,,,,,,,,,,5,785,0.00%,,
4,Richmond District,142,Town of Blackstone Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,289,0.09%,0.01%,,,,27,278,0.12%,0.01%,,,,,,,,,,,,,,,,44,567,0.02%,,
4,Richmond District,186,Town of Chase City,7,Rural Major Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,304,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,1,304,0.00%,,
4,Richmond District,186,Town of Chase City,8,Rural Minor Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,2,440,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,2,440,0.00%,,
4,Richmond District,186,Town of Chase City,9,Rural Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,626,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,1,626,0.00%,,
4,Richmond District,186,Town of Chase City Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,370,0.03%,0.00%,,,,,,,,,,,,,,,,,,,,,,5,370,0.00%,,
