705282,  07,01721,     ,07-1721,Grandview Dr,007,Augusta County,007,Augusta County,0.05,07-1728 West Drive,07-1725 Angus Drive,940,R,,,,,,,X,,,,,,04/17/2007,,,,,,,,,,,,,,,
705283,  07,01721,     ,07-1721,Grandview Dr,007,Augusta County,007,Augusta County,0.06,07-1725 Angus Drive,07-1724 South Side Drive,760,R,,,,,,,X,,,,,,04/17/2007,,,,,,,,,,,,,,,
705284,  07,01721,     ,07-1721,Grandview Dr,007,Augusta County,007,Augusta County,0.06,07-1724 South Side Drive,07-1723 North Side Drive,620,R,,,,,,,X,,,,,,04/17/2007,,,,,,,,,,,,,,,
705285,  07,01721,     ,07-1721,Grandview Dr,007,Augusta County,007,Augusta County,0.08,07-1723 North Side Drive,07-1722 Sunset Drive,580,R,,,,,,,X,,,,,,04/17/2007,,,,,,,,,,,,,,,
705286,  07,01722,     ,07-1722,Sunset Dr,007,Augusta County,007,Augusta County,0.09,Cul-de-Sac,07-1731,160,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
785897,  07,01722,     ,07-1722,Sunset Dr,007,Augusta County,007,Augusta County,0.05,07-1731,07-1730,320,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
705287,  07,01722,     ,07-1722,Sunset Dr,007,Augusta County,007,Augusta County,0.37,07-1730,07-1721 Grandview Drive,520,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705288,  07,01722,     ,07-1722,Sunset Dr,007,Augusta County,007,Augusta County,0.13,07-1721 Grandview Drive,Cul-de-Sac,80,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705289,  07,01723,     ,07-1723,North Side Dr,007,Augusta County,007,Augusta County,0.02,Dead End,07-1724 South Side Drive,10,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705290,  07,01723,     ,07-1723,North Side Dr,007,Augusta County,007,Augusta County,0.04,07-1724 South Side Drive,07-1729,130,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705291,  07,01723,     ,07-1723,North Side Dr,007,Augusta County,007,Augusta County,0.20,07-1729,07-1721 Grandview Drive,140,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705292,  07,01724,     ,07-1724,South Side Dr,007,Augusta County,007,Augusta County,0.19,07-1723 North Side Drive,07-1721 Grandview Drive,130,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705293,  07,01725,     ,07-1725,Angus Dr,007,Augusta County,007,Augusta County,0.07,Cul-de-Sac,07-1721 Grandview Drive,160,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705294,  07,01726,     ,07-1726,Red Top Orchard Rd,007,Augusta County,007,Augusta County,0.06,Dead End,WCL Waynesboro,360,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
705295,  07,01727,     ,07-1727,Gateway Rd,007,Augusta County,007,Augusta County,0.04,US 340; FR-209,07-1728 West Drive,260,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
705296,  07,01728,     ,07-1728,West Dr,007,Augusta County,007,Augusta County,0.06,07-1721 Grandview Drive,07-1720 Cardinal Lane,100,R,,,,,,,X,,,,,,05/25/2007,,,,,,,,,,,,,,,
705297,  07,01728,     ,07-1728,West Dr,007,Augusta County,007,Augusta County,0.15,07-1720 Cardinal Lane,07-1727 Gateway Road,90,R,,,,,,,X,,,,,,03/25/2007,,,,,,,,,,,,,,,
705298,  07,01728,     ,07-1728,West Dr,007,Augusta County,007,Augusta County,0.11,07-1727 Gateway Road,Dead End,30,R,,,,,,,X,,,,,,03/25/2007,,,,,,,,,,,,,,,
705299,  07,01729,     ,07-1729,West Dr,007,Augusta County,007,Augusta County,0.09,07-631 Ladd Road,07-1723 North Side Drive,180,R,,,,,,,X,,,,,,04/17/2007,,,,,,,,,,,,,,,
705300,  07,01730,     ,07-1730,Whippoorwill Cove,007,Augusta County,007,Augusta County,0.15,07-1722 Sunset Drive,Cul-de-Sac,300,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
705301,  07,01731,     ,07-1731,Pleasant View Dr,007,Augusta County,007,Augusta County,0.06,07-1722 Sunset Drive,Cul-de-Sac,60,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
705302,  07,01732,     ,07-1732,Grandview Dr,007,Augusta County,007,Augusta County,0.08,07-1722 Sunset Drive,Dead End,60,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
705303,  07,01733,     ,07-1733,Pheasant Run,007,Augusta County,007,Augusta County,0.41,07-1730 Whippoorwill Cove,Cul-de-Sac,230,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
705304,  07,01734,     ,07-1734,Meadow Ridge Rd,007,Augusta County,007,Augusta County,0.08,07-631 Ladd Road,07-1735 Quail Lane,560,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
782161,  07,01734,     ,07-1734,Meadow Ridge Rd,007,Augusta County,007,Augusta County,0.08,07-1735 Quail Lane,07-1733 Pheasant Run,320,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
705305,  07,01735,     ,07-1735,Quail Lane,007,Augusta County,007,Augusta County,0.17,Cul-de-Sac,07-1734 Meadow Ridge Rd,210,R,,,,,,,X,,,,,,07/23/2001,,,,,,,,,,,,,,,
791323,  07,01736,     ,07-1736,Roth Rd,007,Augusta County,007,Augusta County,0.11,Cul-de-Sac,07-1726 Red Top Orchard Road,250,R,,,,,,,X,,,,,,04/12/2007,,,,,,,,,,,,,,,
782047,  07,01740,     ,07-1740,Sir Robin Rd,007,Augusta County,007,Augusta County,0.30,Cul-de-Sac,07-631 Ladd Road,500,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
782048,  07,01741,     ,07-1741,Long Bow Rd,007,Augusta County,007,Augusta County,0.38,07-1740 Sir Robin Rd,07-1740 Sir Robin Rd,190,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
782049,  07,01742,     ,07-1742,King Richard Rd,007,Augusta County,007,Augusta County,0.04,Dead End,07-1740 Sir Robin Rd,40,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
795445,  07,01742,     ,07-1742,Friar Tuck Court,007,Augusta County,007,Augusta County,0.04,07-1740 Sir Robin Rd,Dead End,40,N,,,,,,,X,,,,0,N,09/04/2007,,,,,,,,,,,,,,,
791324,  07,01743,     ,07-1743,Prince John Court,007,Augusta County,007,Augusta County,0.04,Cul-de-Sac,07-1741 Long Bow Rd,30,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
792711,  07,01744,     ,07-1744,Maid Marian Court,007,Augusta County,007,Augusta County,0.04,Cul-de-Sac,07-1740 Sir Robin Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
792712,  07,01745,     ,07-1745,Little John Court,007,Augusta County,007,Augusta County,0.03,07-1740 Sir Robin Rd,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
705306,  07,01800,     ,07-1800,Overlook Avenue,007,Augusta County,007,Augusta County,0.13,US 11 Lee Highway,07-1806 Valley View Avenue,200,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
705307,  07,01800,     ,07-1800,Overlook Avenue,007,Augusta County,007,Augusta County,0.12,07-1806 Valley View Avenue,Dead End,130,R,,,,,,,X,,,,,,05/07/2001,,,,,,,,,,,,,,,
705308,  07,01801,     ,07-1801,Roller Avenue,007,Augusta County,007,Augusta County,0.16,07-1804 Herron St,07-1802 Robin Lane,120,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
705309,  07,01802,     ,07-1802,Robin Lane,007,Augusta County,007,Augusta County,0.06,07-1801 Roller Avenue,07-1803 Valley View Drive,270,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
705310,  07,01803,     ,07-1803,Valley View Dr,007,Augusta County,007,Augusta County,0.10,07-1806 Valley View Avenue,0.10 ME 07-1806,200,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
705311,  07,01803,     ,07-1803,Valley View Dr,007,Augusta County,007,Augusta County,0.04,0.10 ME 07-1806,07-1804 Herron St,120,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
705312,  07,01803,     ,07-1803,Valley View Dr,007,Augusta County,007,Augusta County,0.17,07-1804 Herron St,07-1802 Robin Lane,360,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
705313,  07,01803,     ,07-1803,Valley View Dr,007,Augusta County,007,Augusta County,0.07,07-1802 Robin Lane,US 11 Lee Highway,530,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
705314,  07,01804,     ,07-1804,Herron St,007,Augusta County,007,Augusta County,0.08,07-626,07-1801 Roller Avenue,200,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
705315,  07,01804,     ,07-1804,Herron St,007,Augusta County,007,Augusta County,0.06,07-1801 Roller Avenue,07-1803 Valley View Drive,280,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
705316,  07,01805,     ,07-1805,Eastover Blvd,007,Augusta County,007,Augusta County,0.17,Dead End,US 11 Lee Highway,260,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
705317,  07,01806,     ,07-1806,Valley View Avenue,007,Augusta County,007,Augusta County,0.05,Dead End,07-1803 Valley View Drive,30,R,,,,,,,X,,,,,,09/13/2001,,,,,,,,,,,,,,,
705318,  07,01806,     ,07-1806,Valley View Avenue,007,Augusta County,007,Augusta County,0.13,07-1803 Valley View Drive,07-1807,70,R,,,,,,,X,,,,,,05/14/2001,,,,,,,,,,,,,,,
705319,  07,01806,     ,07-1806,Valley View Avenue,007,Augusta County,007,Augusta County,0.22,07-1807,07-1800 Overlook Avenue,190,R,,,,,,,X,,,,,,05/10/2001,,,,,,,,,,,,,,,
705320,  07,01806,     ,07-1806,Valley View Avenue,007,Augusta County,007,Augusta County,0.18,07-1800 Overlook Avenue,US 11 Lee Highway,140,R,,,,,,,X,,,,,,05/03/2007,,,,,,,,,,,,,,,
705321,  07,01807,     ,07-1807, ,007,Augusta County,007,Augusta County,0.03,07-1806 Valley View Avenue,Dead End,8,R,,,,,,,X,,,,,,09/13/2001,,,,,,,,,,,,,,,
705322,  07,01901,     ,07-1901,Ken-view Avenue,007,Augusta County,007,Augusta County,0.09,07-1902 Oak Crest Drive,07-854 Skyview Circle,570,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705323,  07,01902,     ,07-1902,Oak Crest Dr,007,Augusta County,007,Augusta County,0.11,07-1904 White Oak Drive,07-1903 Ridgewood Road,270,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705324,  07,01902,     ,07-1902,Oak Crest Dr,007,Augusta County,007,Augusta County,0.02,07-1903 Ridgewood Road,07-1901 Ken-view Avenue,290,R,,,,,,,X,,,,,,1986,,,,,,,,,,,,,,,
705325,  07,01902,     ,07-1902,Oak Crest Dr,007,Augusta County,007,Augusta County,0.03,07-1901 Ken-view Avenue,07-1939 Kenwood Drive,90,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705326,  07,01903,     ,07-1903,Ridgewood Rd,007,Augusta County,007,Augusta County,0.07,Dead End,07-1905 Dog Wood Lane,60,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705327,  07,01903,     ,07-1903,Ridgewood Rd,007,Augusta County,007,Augusta County,0.05,07-1905 Dog Wood Lane,07-1902 Oak Crest Drive,170,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705328,  07,01904,     ,07-1904,White Oak Dr,007,Augusta County,007,Augusta County,0.11,Dead End,07-1905 Dog Wood Lane,190,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705329,  07,01904,     ,07-1904,White Oak Dr,007,Augusta County,007,Augusta County,0.05,07-1905 Dog Wood Lane,07-1902 Oak Crest Drive,220,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705330,  07,01905,     ,07-1905,Dog Wood Lane,007,Augusta County,007,Augusta County,0.08,07-1904 White Oak Drive,07-1903 Ridgewood Road,90,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705331,  07,01906,     ,07-1906,Valley View Lane,007,Augusta County,007,Augusta County,0.15,07-612,Dead End,940,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705332,  07,01907,     ,07-1907,Locust St,007,Augusta County,007,Augusta County,0.06,Dead End,07-1908 Locust St,940,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705333,  07,01907,     ,07-1907,Locust St,007,Augusta County,007,Augusta County,0.05,07-1908 Locust St,07-612,1900,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705334,  07,01908,     ,07-1908,Locust St,007,Augusta County,007,Augusta County,0.09,07-1907 Locust St,07-792,780,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705335,  07,01908,     ,07-1908,Locust St,007,Augusta County,007,Augusta County,0.10,07-792,07-1909 Maple Drive,610,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705336,  07,01908,     ,07-1908,Locust St,007,Augusta County,007,Augusta County,0.07,07-1909 Maple Drive,Dead End,130,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705337,  07,01909,     ,07-1909,Maple Dr,007,Augusta County,007,Augusta County,0.07,07-1908 Locust St,07-792,490,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705338,  07,01910,     ,07-1910,Beverly St,007,Augusta County,007,Augusta County,0.17,Dead End,07-1913 Highland Avenue,210,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705339,  07,01910,     ,07-1910,Beverly St,007,Augusta County,007,Augusta County,0.12,07-1913 Highland Avenue,Georgia Ave,300,R,,,,,,,X,,,,,,03/19/2001,,,,,,,,,,,,,,,
705340,  07,01910,     ,07-1910,Beverly St,007,Augusta County,007,Augusta County,0.10,Georgia Ave,07-612,420,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705341,  07,01912,     ,07-1912,Jefferson St,007,Augusta County,007,Augusta County,0.07,Cul-de-Sac,07-1913 Highland Avenue,100,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705342,  07,01912,     ,07-1912,Jefferson St,007,Augusta County,007,Augusta County,0.11,07-1913 Highland Avenue,07-612,260,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705343,  07,01913,     ,07-1913,Highland Avenue,007,Augusta County,007,Augusta County,0.06,07-1910 Beverly St,07-1914 Augusta St,60,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705344,  07,01913,     ,07-1913,Highland Avenue,007,Augusta County,007,Augusta County,0.06,07-1914 Augusta St,07-1912 Jefferson St,60,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705345,  07,01914,     ,07-1914,Augusta St,007,Augusta County,007,Augusta County,0.17,Dead End,07-1913 Highland Avenue,220,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705346,  07,01914,     ,07-1914,Augusta St,007,Augusta County,007,Augusta County,0.12,07-1913 Highland Avenue,Georgia Ave,280,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705347,  07,01914,     ,07-1914,Augusta St,007,Augusta County,007,Augusta County,0.05,Georgia Ave,07-612,390,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705348,  07,01915,     ,07-1915,Earnhart Lane,007,Augusta County,007,Augusta County,0.15,Dead End,0.15 MN Dead End,100,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705349,  07,01915,     ,07-1915,Earnhart Lane,007,Augusta County,007,Augusta County,0.20,0.15 MN Dead End,US 11 Lee Highway,180,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705350,  07,01916,     ,07-1916,Parkins Lane,007,Augusta County,007,Augusta County,0.33,07-780 Winds Wept Road,FR-220 Parkins Lane,100,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705351,  07,01917,     ,07-1917,Church St,007,Augusta County,007,Augusta County,0.05,US 11 Lee Highway,07-1918 Neighbor St,420,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705352,  07,01917,     ,07-1917,Church St,007,Augusta County,007,Augusta County,0.10,07-1918 Neighbor St,Dead End,230,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705353,  07,01918,     ,07-1918,Neighbor St,007,Augusta County,007,Augusta County,0.15,07-1917 Church St,Dead End,80,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705354,  07,01919,     ,07-1919,Verona Court Blvd,007,Augusta County,007,Augusta County,0.12,US 11 Lee Highway,07-1922 Middle River Drive,390,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705355,  07,01919,     ,07-1919,Verona Court Blvd,007,Augusta County,007,Augusta County,0.23,07-1922 Middle River Drive,Dead End,320,R,,,,,,,X,,,,,,03/19/2001,,,,,,,,,,,,,,,
705356,  07,01920,     ,07-1920,Sutton Rd,007,Augusta County,007,Augusta County,0.10,Dead End,US 11 Lee Highway,640,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705357,  07,01921,     ,07-1921,Adams Lane,007,Augusta County,007,Augusta County,0.10,Dead End,07-612,80,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705358,  07,01922,     ,07-1922,Middle River Dr,007,Augusta County,007,Augusta County,0.15,Dead End,07-1919 Verona Court Blvd,100,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
705359,  07,01923,     ,07-1923,Stuart St,007,Augusta County,007,Augusta County,0.11,US 11 Lee Highway,07-915,100,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705360,  07,01924,     ,07-1924,Bingham St,007,Augusta County,007,Augusta County,0.07,07-1934 Eastgate Drive,07-1933 Midvale Drive,490,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705361,  07,01924,     ,07-1924,Bingham St,007,Augusta County,007,Augusta County,0.03,07-1933 Midvale Drive,07-1926 Kendrick Avenue,790,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705362,  07,01925,     ,07-1925,Westgate Rd,007,Augusta County,007,Augusta County,0.04,Dead End,07-1934 Eastgate Drive,80,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705363,  07,01925,     ,07-1925,Westgate Rd,007,Augusta County,007,Augusta County,0.06,07-1934 Eastgate Drive,07-1933 Midvale Drive,110,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705364,  07,01925,     ,07-1925,Westgate Rd,007,Augusta County,007,Augusta County,0.07,07-1933 Midvale Drive,07-1929 Kelford St,150,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705365,  07,01925,     ,07-1925,Westgate Rd,007,Augusta County,007,Augusta County,0.05,07-1929 Kelford St,07-1928 Manton Lane,140,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705366,  07,01925,     ,07-1925,Westgate Rd,007,Augusta County,007,Augusta County,0.06,07-1928 Manton Lane,07-1927 Ardmore St,220,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705367,  07,01925,     ,07-1925,Westgate Rd,007,Augusta County,007,Augusta County,0.19,07-1927 Ardmore St,07-1926 Kendrick Avenue,320,R,,,,,,,X,,,,,,03/19/2001,,,,,,,,,,,,,,,
705368,  07,01925,     ,07-1925,Westgate Rd,007,Augusta County,007,Augusta County,0.19,07-1926 Kendrick Avenue,07-612,740,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705369,  07,01926,     ,07-1926,Kendrick Avenue,007,Augusta County,007,Augusta County,0.06,07-1925 Westgate Road,07-1927 Ardmore St,410,R,,,,,,,X,,,,,,03/19/2001,,,,,,,,,,,,,,,
705370,  07,01926,     ,07-1926,Kendrick Avenue,007,Augusta County,007,Augusta County,0.06,07-1927 Ardmore St,07-1928 Manton Lane,210,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705371,  07,01926,     ,07-1926,Kendrick Avenue,007,Augusta County,007,Augusta County,0.05,07-1928 Manton Lane,07-1929 Kelford St,130,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705372,  07,01926,     ,07-1926,Kendrick Avenue,007,Augusta County,007,Augusta County,0.10,07-1929 Kelford St,07-1924 Bingham St,240,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705373,  07,01926,     ,07-1926,Kendrick Avenue,007,Augusta County,007,Augusta County,0.06,07-1924 Bingham St,07-612,1100,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705374,  07,01927,     ,07-1927,Ardmore St,007,Augusta County,007,Augusta County,0.12,07-1925 Westgate Road,07-1926 Kendrick Avenue,80,R,,,,,,,X,,,,,,03/19/2001,,,,,,,,,,,,,,,
705375,  07,01928,     ,07-1928,Manton Lane,007,Augusta County,007,Augusta County,0.10,07-1925 Westgate Road,07-1926 Kendrick Avenue,110,R,,,,,,,X,,,,,,03/19/2001,,,,,,,,,,,,,,,
705376,  07,01929,     ,07-1929,Kelford St,007,Augusta County,007,Augusta County,0.12,07-1925 Westgate Road,07-1926 Kendrick Avenue,130,R,,,,,,,X,,,,,,03/19/2001,,,,,,,,,,,,,,,
705377,  07,01930,     ,07-1930,Rolla Mill Rd,007,Augusta County,007,Augusta County,0.10,07-813,07-1931 River View Drive,1400,R,,,,,,,X,,,,,,04/26/2007,,,,,,,,,,,,,,,
705378,  07,01930,     ,07-1930,Rolla Mill Rd,007,Augusta County,007,Augusta County,0.07,07-1931 River View Drive,07-1932 Mill Stone Drive,910,R,,,,,,,X,,,,,,04/26/2007,,,,,,,,,,,,,,,
705379,  07,01930,     ,07-1930,Rolla Mill Rd,007,Augusta County,007,Augusta County,0.06,07-1932 Mill Stone Drive,07-1936 Granary Road,770,R,,,,,,,X,,,,,,04/26/2007,,,,,,,,,,,,,,,
705380,  07,01930,     ,07-1930,Rolla Mill Rd,007,Augusta County,007,Augusta County,0.27,07-1936 Granary Road,07-1936 EAST,620,R,,,,,,,X,,,,,,04/26/2007,,,,,,,,,,,,,,,
705381,  07,01930,     ,07-1930,Rolla Mill Rd,007,Augusta County,007,Augusta County,0.23,07-1936 EAST,US 11 Lee Highway,1000,R,,,,,,,X,,,,,,04/26/2007,,,,,,,,,,,,,,,
705382,  07,01931,     ,07-1931,River View Dr,007,Augusta County,007,Augusta County,0.36,Cul-de-Sac,07-1932 Mill Stone Drive,220,R,,,,,,,X,,,,,,05/14/2007,,,,,,,,,,,,,,,
705383,  07,01931,     ,07-1931,River View Dr,007,Augusta County,007,Augusta County,0.35,07-1932 Mill Stone Drive,07-1930 Rolla Mill Road,350,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705384,  07,01931,     ,07-1931,River View Dr,007,Augusta County,007,Augusta County,0.15,07-1930 Rolla Mill Road,07-1932 Mill Stone Drive,120,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705385,  07,01932,     ,07-1932,Mill Stone Dr,007,Augusta County,007,Augusta County,0.35,07-1931 River View Drive,07-1930 Rolla Mill Road,330,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705386,  07,01932,     ,07-1932,Mill Stone Dr,007,Augusta County,007,Augusta County,0.12,07-1930 Rolla Mill Road,07-1931 River View Drive,160,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705387,  07,01933,     ,07-1933,Midvale Dr,007,Augusta County,007,Augusta County,0.15,07-1925 Westgate Road,07-1924 Bingham St,230,R,,,,,,,X,,,,,,03/19/2001,,,,,,,,,,,,,,,
705388,  07,01934,     ,07-1934,Eastgate Dr,007,Augusta County,007,Augusta County,0.10,07-1925 Westgate Road,07-1924 Bingham St,110,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
705389,  07,01934,     ,07-1934,Eastgate Dr,007,Augusta County,007,Augusta County,0.02,07-1924 Bingham St,07-1937 Clover Pl,130,R,,,,,,,X,,,,,,1986,,,,,,,,,,,,,,,
705390,  07,01934,     ,07-1934,Eastgate Dr,007,Augusta County,007,Augusta County,0.09,07-1937 Clover Pl,07-1938 Sunderlin Pl,230,R,,,,,,,X,,,,,,06/06/2007,,,,,,,,,,,,,,,
705391,  07,01935,     ,07-1935,Mid-valley Lane,007,Augusta County,007,Augusta County,0.14,Dead End,US 11 Lee Highway,270,R,,,,,,,X,,,,,,06/17/2007,,,,,,,,,,,,,,,
705392,  07,01936,     ,07-1936,Granary Rd,007,Augusta County,007,Augusta County,0.18,07-1930 EAST,07-1942,220,R,,,,,,,X,,,,,,04/26/2007,,,,,,,,,,,,,,,
705393,  07,01936,     ,07-1936,Granary Rd,007,Augusta County,007,Augusta County,0.09,07-1942,07-1930 Rolla Mill Road,150,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705394,  07,01936,     ,07-1936,Granary Rd,007,Augusta County,007,Augusta County,0.10,07-1930 Rolla Mill Road,Dead End,70,R,,,,,,,X,,,,,,1998,,,,,,,,,,,,,,,
705395,  07,01937,     ,07-1937,Clover Pl,007,Augusta County,007,Augusta County,0.04,Cul-de-Sac,07-1934 Eastgate Drive,50,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705396,  07,01938,     ,07-1938,Sunderlin Pl,007,Augusta County,007,Augusta County,0.08,Dead End,07-1934 Eastgate Drive,100,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705397,  07,01938,     ,07-1938,Sunderlin Pl,007,Augusta County,007,Augusta County,0.03,07-1934 Eastgate Drive,Dead End,90,R,,,,,,,X,,,,,,03/12/2001,,,,,,,,,,,,,,,
705398,  07,01939,     ,07-1939,Kenwood Dr,007,Augusta County,007,Augusta County,0.09,Dead End,07-1902 Oak Crest Drive,60,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
782162,  07,01940,     ,07-1940,Mill Pond Rd,007,Augusta County,007,Augusta County,0.33,"07-1930 W, Rolla Mill Rd","07-1930 E, Rolla Mill Rd",80,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
787645,  07,01941,     ,07-1941, ,007,Augusta County,007,Augusta County,0.20,Cul-de-Sac,07-1930 Rolla Mill Road,130,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
705399,  07,01942,     ,07-1942,Raceway Rd,007,Augusta County,007,Augusta County,0.09,07-1936 Granary Road,Cul-de-Sac,90,R,,,,,,,X,,,,,,07/19/2001,,,,,,,,,,,,,,,
789977,  07,01943,     ,07-1943,Charlottes Court,007,Augusta County,007,Augusta County,0.11,07-612 Quicks Mill Rd,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
705400,  07,01944,     ,07-1944,Marlene Place,007,Augusta County,007,Augusta County,0.10,07-1931 River View Dr,Cul-de-Sac,40,R,,,,,,,X,,,,,,06/04/2007,,,,,,,,,,,,,,,
782050,  07,01945,     ,07-1945,Farmington Dr,007,Augusta County,007,Augusta County,0.74,Dead End,07-742 Shutterlee Mill Rd,180,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
