 ,,007,Augusta County,,,02,Passenger Cars,              ,548,667,0.82%,0.24%,1,136.02,1.81%,1.54%,716,426,0.77%,0.32%,207.07,2.07%,0.28%,1,060,587,1.63%,0.47%,41.41,3.70%,0.06%,2,325,680,1.03%,1,384.50,1.87%
 ,,007,Augusta County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,106,782,0.16%,0.05%,1,136.02,1.81%,1.54%,206,452,0.22%,0.09%,207.07,2.07%,0.28%,247,211,0.38%,0.11%,41.41,3.70%,0.06%,560,446,0.25%,1,384.50,1.87%
 ,,007,Augusta County,,,04,Busses,              ,1,869,0.00%,0.00%,1,136.02,1.81%,1.54%,6,199,0.01%,0.00%,207.07,2.07%,0.28%,12,963,0.02%,0.01%,41.41,3.70%,0.06%,21,030,0.01%,1,384.50,1.87%
 ,,007,Augusta County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,4,864,0.01%,0.00%,1,136.02,1.81%,1.54%,10,276,0.01%,0.00%,207.07,2.07%,0.28%,15,920,0.02%,0.01%,41.41,3.70%,0.06%,31,060,0.01%,1,384.50,1.87%
 ,,007,Augusta County,,,06,Three Axle Single Unit Trucks,              ,3,809,0.01%,0.00%,1,136.02,1.81%,1.54%,6,409,0.01%,0.00%,207.07,2.07%,0.28%,10,776,0.02%,0.00%,41.41,3.70%,0.06%,20,994,0.01%,1,384.50,1.87%
 ,,007,Augusta County,,,07,Four or More Axle Single Unit Trucks,              ,637,0.00%,0.00%,1,136.02,1.81%,1.54%,1,287,0.00%,0.00%,207.07,2.07%,0.28%,907,0.00%,0.00%,41.41,3.70%,0.06%,2,831,0.00%,1,384.50,1.87%
 ,,007,Augusta County,,,08,Four Axle or Fewer Single Trailers,              ,1,223,0.00%,0.00%,1,136.02,1.81%,1.54%,2,779,0.00%,0.00%,207.07,2.07%,0.28%,10,382,0.02%,0.00%,41.41,3.70%,0.06%,14,384,0.01%,1,384.50,1.87%
 ,,007,Augusta County,,,09,Five Axle Single Trailers,              ,3,782,0.01%,0.00%,1,136.02,1.81%,1.54%,11,825,0.01%,0.01%,207.07,2.07%,0.28%,359,106,0.55%,0.16%,41.41,3.70%,0.06%,374,713,0.17%,1,384.50,1.87%
 ,,007,Augusta County,,,10,Six or More Axle Single Trailers,              ,59,0.00%,0.00%,1,136.02,1.81%,1.54%,372,0.00%,0.00%,207.07,2.07%,0.28%,2,993,0.00%,0.00%,41.41,3.70%,0.06%,3,424,0.00%,1,384.50,1.87%
 ,,007,Augusta County,,,11,Five Axle or Fewer Multi-Trailers,              ,20,0.00%,0.00%,1,136.02,1.81%,1.54%,29,0.00%,0.00%,207.07,2.07%,0.28%,20,023,0.03%,0.01%,41.41,3.70%,0.06%,20,071,0.01%,1,384.50,1.87%
 ,,007,Augusta County,,,12,Six Axle Multi-Trailers,              ,11,0.00%,0.00%,1,136.02,1.81%,1.54%,7,0.00%,0.00%,207.07,2.07%,0.28%,7,785,0.01%,0.00%,41.41,3.70%,0.06%,7,803,0.00%,1,384.50,1.87%
 ,,007,Augusta County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,1,136.02,1.81%,1.54%,1,0.00%,0.00%,207.07,2.07%,0.28%,24,0.00%,0.00%,41.41,3.70%,0.06%,25,0.00%,1,384.50,1.87%
 ,,007,Augusta County Total:,,,,,,676,021,1.01%,0.30%,1,136.02,1.81%,1.54%,967,941,1.04%,0.43%,207.07,2.07%,0.28%,1,755,814,2.70%,0.78%,41.41,3.70%,0.06%,3,399,776,1.51%,1,384.50,1.87%
 ,,008,Bath County,,,01,Motorcycles,              ,148,0.00%,0.00%,356.28,0.57%,0.48%,1,320,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,468,0.00%,431.08,0.58%
 ,,008,Bath County,,,02,Passenger Cars,              ,56,258,0.08%,0.03%,356.28,0.57%,0.48%,72,322,0.08%,0.03%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,128,580,0.06%,431.08,0.58%
 ,,008,Bath County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,8,649,0.01%,0.00%,356.28,0.57%,0.48%,28,096,0.03%,0.01%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,36,745,0.02%,431.08,0.58%
 ,,008,Bath County,,,04,Busses,              ,155,0.00%,0.00%,356.28,0.57%,0.48%,459,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,614,0.00%,431.08,0.58%
 ,,008,Bath County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,222,0.00%,0.00%,356.28,0.57%,0.48%,1,611,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,833,0.00%,431.08,0.58%
 ,,008,Bath County,,,06,Three Axle Single Unit Trucks,              ,99,0.00%,0.00%,356.28,0.57%,0.48%,1,348,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,447,0.00%,431.08,0.58%
 ,,008,Bath County,,,07,Four or More Axle Single Unit Trucks,              ,2,0.00%,0.00%,356.28,0.57%,0.48%,388,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,390,0.00%,431.08,0.58%
 ,,008,Bath County,,,08,Four Axle or Fewer Single Trailers,              ,110,0.00%,0.00%,356.28,0.57%,0.48%,614,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,724,0.00%,431.08,0.58%
 ,,008,Bath County,,,09,Five Axle Single Trailers,              ,123,0.00%,0.00%,356.28,0.57%,0.48%,2,447,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,570,0.00%,431.08,0.58%
 ,,008,Bath County,,,10,Six or More Axle Single Trailers,              ,8,0.00%,0.00%,356.28,0.57%,0.48%,275,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,283,0.00%,431.08,0.58%
 ,,008,Bath County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,356.28,0.57%,0.48%,5,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,431.08,0.58%
 ,,008,Bath County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,356.28,0.57%,0.48%,0,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,431.08,0.58%
 ,,008,Bath County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,356.28,0.57%,0.48%,0,0.00%,0.00%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,431.08,0.58%
 ,,008,Bath County Total:,,,,,,65,775,0.10%,0.03%,356.28,0.57%,0.48%,108,885,0.12%,0.05%,74.80,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,174,659,0.08%,431.08,0.58%
 ,,009,Bedford County,,,01,Motorcycles,              ,2,088,0.00%,0.00%,1,015.88,1.62%,1.37%,5,173,0.01%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,261,0.00%,1,180.10,1.60%
 ,,009,Bedford County,,,02,Passenger Cars,              ,531,482,0.79%,0.24%,1,015.88,1.62%,1.37%,754,104,0.81%,0.34%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,285,586,0.57%,1,180.10,1.60%
 ,,009,Bedford County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,75,435,0.11%,0.03%,1,015.88,1.62%,1.37%,213,942,0.23%,0.10%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,289,376,0.13%,1,180.10,1.60%
 ,,009,Bedford County,,,04,Busses,              ,1,908,0.00%,0.00%,1,015.88,1.62%,1.37%,7,278,0.01%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,186,0.00%,1,180.10,1.60%
 ,,009,Bedford County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,2,895,0.00%,0.00%,1,015.88,1.62%,1.37%,10,698,0.01%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,593,0.01%,1,180.10,1.60%
 ,,009,Bedford County,,,06,Three Axle Single Unit Trucks,              ,1,616,0.00%,0.00%,1,015.88,1.62%,1.37%,8,586,0.01%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,203,0.00%,1,180.10,1.60%
 ,,009,Bedford County,,,07,Four or More Axle Single Unit Trucks,              ,291,0.00%,0.00%,1,015.88,1.62%,1.37%,2,605,0.00%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,896,0.00%,1,180.10,1.60%
 ,,009,Bedford County,,,08,Four Axle or Fewer Single Trailers,              ,718,0.00%,0.00%,1,015.88,1.62%,1.37%,4,771,0.01%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,489,0.00%,1,180.10,1.60%
 ,,009,Bedford County,,,09,Five Axle Single Trailers,              ,1,045,0.00%,0.00%,1,015.88,1.62%,1.37%,46,318,0.05%,0.02%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,47,363,0.02%,1,180.10,1.60%
 ,,009,Bedford County,,,10,Six or More Axle Single Trailers,              ,57,0.00%,0.00%,1,015.88,1.62%,1.37%,762,0.00%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,819,0.00%,1,180.10,1.60%
 ,,009,Bedford County,,,11,Five Axle or Fewer Multi-Trailers,              ,4,0.00%,0.00%,1,015.88,1.62%,1.37%,1,448,0.00%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,452,0.00%,1,180.10,1.60%
 ,,009,Bedford County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,1,015.88,1.62%,1.37%,100,0.00%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,100,0.00%,1,180.10,1.60%
 ,,009,Bedford County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,1,015.88,1.62%,1.37%,4,0.00%,0.00%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,1,180.10,1.60%
 ,,009,Bedford County Total:,,,,,,617,539,0.92%,0.27%,1,015.88,1.62%,1.37%,1,055,790,1.14%,0.47%,164.22,1.64%,0.22%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,673,329,0.74%,1,180.10,1.60%
 ,,010,Bland County,,,01,Motorcycles,              ,26,0.00%,0.00%,226.04,0.36%,0.31%,472,0.00%,0.00%,79.80,0.80%,0.11%,2,925,0.00%,0.00%,21.19,1.89%,0.03%,3,423,0.00%,327.03,0.44%
 ,,010,Bland County,,,02,Passenger Cars,              ,70,504,0.11%,0.03%,226.04,0.36%,0.31%,51,674,0.06%,0.02%,79.80,0.80%,0.11%,323,922,0.50%,0.14%,21.19,1.89%,0.03%,446,100,0.20%,327.03,0.44%
 ,,010,Bland County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,3,591,0.01%,0.00%,226.04,0.36%,0.31%,19,536,0.02%,0.01%,79.80,0.80%,0.11%,83,126,0.13%,0.04%,21.19,1.89%,0.03%,106,252,0.05%,327.03,0.44%
 ,,010,Bland County,,,04,Busses,              ,51,0.00%,0.00%,226.04,0.36%,0.31%,656,0.00%,0.00%,79.80,0.80%,0.11%,3,643,0.01%,0.00%,21.19,1.89%,0.03%,4,350,0.00%,327.03,0.44%
 ,,010,Bland County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,187,0.00%,0.00%,226.04,0.36%,0.31%,1,170,0.00%,0.00%,79.80,0.80%,0.11%,3,966,0.01%,0.00%,21.19,1.89%,0.03%,5,323,0.00%,327.03,0.44%
 ,,010,Bland County,,,06,Three Axle Single Unit Trucks,              ,211,0.00%,0.00%,226.04,0.36%,0.31%,455,0.00%,0.00%,79.80,0.80%,0.11%,2,688,0.00%,0.00%,21.19,1.89%,0.03%,3,354,0.00%,327.03,0.44%
 ,,010,Bland County,,,07,Four or More Axle Single Unit Trucks,              ,25,0.00%,0.00%,226.04,0.36%,0.31%,71,0.00%,0.00%,79.80,0.80%,0.11%,276,0.00%,0.00%,21.19,1.89%,0.03%,372,0.00%,327.03,0.44%
 ,,010,Bland County,,,08,Four Axle or Fewer Single Trailers,              ,118,0.00%,0.00%,226.04,0.36%,0.31%,446,0.00%,0.00%,79.80,0.80%,0.11%,2,627,0.00%,0.00%,21.19,1.89%,0.03%,3,192,0.00%,327.03,0.44%
 ,,010,Bland County,,,09,Five Axle Single Trailers,              ,649,0.00%,0.00%,226.04,0.36%,0.31%,775,0.00%,0.00%,79.80,0.80%,0.11%,96,433,0.15%,0.04%,21.19,1.89%,0.03%,97,857,0.04%,327.03,0.44%
 ,,010,Bland County,,,10,Six or More Axle Single Trailers,              ,8,0.00%,0.00%,226.04,0.36%,0.31%,48,0.00%,0.00%,79.80,0.80%,0.11%,958,0.00%,0.00%,21.19,1.89%,0.03%,1,014,0.00%,327.03,0.44%
 ,,010,Bland County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,226.04,0.36%,0.31%,28,0.00%,0.00%,79.80,0.80%,0.11%,6,236,0.01%,0.00%,21.19,1.89%,0.03%,6,264,0.00%,327.03,0.44%
 ,,010,Bland County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,226.04,0.36%,0.31%,0,0.00%,0.00%,79.80,0.80%,0.11%,1,553,0.00%,0.00%,21.19,1.89%,0.03%,1,553,0.00%,327.03,0.44%
 ,,010,Bland County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,226.04,0.36%,0.31%,0,0.00%,0.00%,79.80,0.80%,0.11%,35,0.00%,0.00%,21.19,1.89%,0.03%,35,0.00%,327.03,0.44%
 ,,010,Bland County Total:,,,,,,75,371,0.11%,0.03%,226.04,0.36%,0.31%,75,330,0.08%,0.03%,79.80,0.80%,0.11%,528,387,0.81%,0.24%,21.19,1.89%,0.03%,679,088,0.30%,327.03,0.44%
 ,,011,Botetourt County,,,01,Motorcycles,              ,179,0.00%,0.00%,578.55,0.92%,0.78%,3,062,0.00%,0.00%,121.93,1.22%,0.16%,4,147,0.01%,0.00%,26.86,2.40%,0.04%,7,387,0.00%,727.34,0.98%
 ,,011,Botetourt County,,,02,Passenger Cars,              ,198,753,0.30%,0.09%,578.55,0.92%,0.78%,475,131,0.51%,0.21%,121.93,1.22%,0.16%,537,292,0.83%,0.24%,26.86,2.40%,0.04%,1,211,175,0.54%,727.34,0.98%
 ,,011,Botetourt County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,24,948,0.04%,0.01%,578.55,0.92%,0.78%,114,767,0.12%,0.05%,121.93,1.22%,0.16%,124,423,0.19%,0.06%,26.86,2.40%,0.04%,264,137,0.12%,727.34,0.98%
 ,,011,Botetourt County,,,04,Busses,              ,1,225,0.00%,0.00%,578.55,0.92%,0.78%,3,733,0.00%,0.00%,121.93,1.22%,0.16%,7,824,0.01%,0.00%,26.86,2.40%,0.04%,12,781,0.01%,727.34,0.98%
 ,,011,Botetourt County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,128,0.00%,0.00%,578.55,0.92%,0.78%,4,948,0.01%,0.00%,121.93,1.22%,0.16%,8,372,0.01%,0.00%,26.86,2.40%,0.04%,14,449,0.01%,727.34,0.98%
 ,,011,Botetourt County,,,06,Three Axle Single Unit Trucks,              ,809,0.00%,0.00%,578.55,0.92%,0.78%,4,517,0.00%,0.00%,121.93,1.22%,0.16%,5,656,0.01%,0.00%,26.86,2.40%,0.04%,10,982,0.00%,727.34,0.98%
 ,,011,Botetourt County,,,07,Four or More Axle Single Unit Trucks,              ,63,0.00%,0.00%,578.55,0.92%,0.78%,1,188,0.00%,0.00%,121.93,1.22%,0.16%,354,0.00%,0.00%,26.86,2.40%,0.04%,1,605,0.00%,727.34,0.98%
 ,,011,Botetourt County,,,08,Four Axle or Fewer Single Trailers,              ,234,0.00%,0.00%,578.55,0.92%,0.78%,2,372,0.00%,0.00%,121.93,1.22%,0.16%,5,728,0.01%,0.00%,26.86,2.40%,0.04%,8,334,0.00%,727.34,0.98%
 ,,011,Botetourt County,,,09,Five Axle Single Trailers,              ,1,531,0.00%,0.00%,578.55,0.92%,0.78%,34,095,0.04%,0.02%,121.93,1.22%,0.16%,256,640,0.39%,0.11%,26.86,2.40%,0.04%,292,266,0.13%,727.34,0.98%
 ,,011,Botetourt County,,,10,Six or More Axle Single Trailers,              ,47,0.00%,0.00%,578.55,0.92%,0.78%,544,0.00%,0.00%,121.93,1.22%,0.16%,1,771,0.00%,0.00%,26.86,2.40%,0.04%,2,361,0.00%,727.34,0.98%
 ,,011,Botetourt County,,,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,578.55,0.92%,0.78%,520,0.00%,0.00%,121.93,1.22%,0.16%,16,225,0.02%,0.01%,26.86,2.40%,0.04%,16,746,0.01%,727.34,0.98%
 ,,011,Botetourt County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,578.55,0.92%,0.78%,64,0.00%,0.00%,121.93,1.22%,0.16%,6,322,0.01%,0.00%,26.86,2.40%,0.04%,6,386,0.00%,727.34,0.98%
 ,,011,Botetourt County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,578.55,0.92%,0.78%,3,0.00%,0.00%,121.93,1.22%,0.16%,18,0.00%,0.00%,26.86,2.40%,0.04%,21,0.00%,727.34,0.98%
 ,,011,Botetourt County Total:,,,,,,228,917,0.34%,0.10%,578.55,0.92%,0.78%,644,942,0.69%,0.29%,121.93,1.22%,0.16%,974,771,1.50%,0.43%,26.86,2.40%,0.04%,1,848,630,0.82%,727.34,0.98%
 ,,012,Brunswick County,,,01,Motorcycles,              ,289,0.00%,0.00%,570.72,0.91%,0.77%,1,281,0.00%,0.00%,84.45,0.85%,0.11%,909,0.00%,0.00%,20.77,1.86%,0.03%,2,480,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,02,Passenger Cars,              ,164,930,0.25%,0.07%,570.72,0.91%,0.77%,200,545,0.22%,0.09%,84.45,0.85%,0.11%,257,715,0.40%,0.11%,20.77,1.86%,0.03%,623,190,0.28%,675.94,0.91%
 ,,012,Brunswick County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,28,330,0.04%,0.01%,570.72,0.91%,0.77%,62,817,0.07%,0.03%,84.45,0.85%,0.11%,50,893,0.08%,0.02%,20.77,1.86%,0.03%,142,039,0.06%,675.94,0.91%
 ,,012,Brunswick County,,,04,Busses,              ,1,515,0.00%,0.00%,570.72,0.91%,0.77%,2,373,0.00%,0.00%,84.45,0.85%,0.11%,4,060,0.01%,0.00%,20.77,1.86%,0.03%,7,947,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,306,0.00%,0.00%,570.72,0.91%,0.77%,3,618,0.00%,0.00%,84.45,0.85%,0.11%,2,876,0.00%,0.00%,20.77,1.86%,0.03%,7,800,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,06,Three Axle Single Unit Trucks,              ,1,062,0.00%,0.00%,570.72,0.91%,0.77%,3,397,0.00%,0.00%,84.45,0.85%,0.11%,1,934,0.00%,0.00%,20.77,1.86%,0.03%,6,393,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,07,Four or More Axle Single Unit Trucks,              ,298,0.00%,0.00%,570.72,0.91%,0.77%,1,063,0.00%,0.00%,84.45,0.85%,0.11%,126,0.00%,0.00%,20.77,1.86%,0.03%,1,487,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,08,Four Axle or Fewer Single Trailers,              ,456,0.00%,0.00%,570.72,0.91%,0.77%,1,778,0.00%,0.00%,84.45,0.85%,0.11%,2,703,0.00%,0.00%,20.77,1.86%,0.03%,4,937,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,09,Five Axle Single Trailers,              ,6,182,0.01%,0.00%,570.72,0.91%,0.77%,43,157,0.05%,0.02%,84.45,0.85%,0.11%,74,549,0.11%,0.03%,20.77,1.86%,0.03%,123,888,0.06%,675.94,0.91%
 ,,012,Brunswick County,,,10,Six or More Axle Single Trailers,              ,905,0.00%,0.00%,570.72,0.91%,0.77%,1,028,0.00%,0.00%,84.45,0.85%,0.11%,625,0.00%,0.00%,20.77,1.86%,0.03%,2,558,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,11,Five Axle or Fewer Multi-Trailers,              ,6,0.00%,0.00%,570.72,0.91%,0.77%,944,0.00%,0.00%,84.45,0.85%,0.11%,5,170,0.01%,0.00%,20.77,1.86%,0.03%,6,120,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,12,Six Axle Multi-Trailers,              ,3,0.00%,0.00%,570.72,0.91%,0.77%,429,0.00%,0.00%,84.45,0.85%,0.11%,1,835,0.00%,0.00%,20.77,1.86%,0.03%,2,267,0.00%,675.94,0.91%
 ,,012,Brunswick County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,570.72,0.91%,0.77%,1,0.00%,0.00%,84.45,0.85%,0.11%,5,0.00%,0.00%,20.77,1.86%,0.03%,6,0.00%,675.94,0.91%
 ,,012,Brunswick County Total:,,,,,,205,282,0.31%,0.09%,570.72,0.91%,0.77%,322,430,0.35%,0.14%,84.45,0.85%,0.11%,403,399,0.62%,0.18%,20.77,1.86%,0.03%,931,111,0.41%,675.94,0.91%
 ,,013,Buchanan County,,,01,Motorcycles,              ,439,0.00%,0.00%,457.99,0.73%,0.62%,1,190,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,629,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,02,Passenger Cars,              ,265,192,0.40%,0.12%,457.99,0.73%,0.62%,238,997,0.26%,0.11%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,504,188,0.22%,525.09,0.71%
 ,,013,Buchanan County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,27,587,0.04%,0.01%,457.99,0.73%,0.62%,73,797,0.08%,0.03%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,101,384,0.05%,525.09,0.71%
 ,,013,Buchanan County,,,04,Busses,              ,834,0.00%,0.00%,457.99,0.73%,0.62%,1,894,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,728,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,274,0.00%,0.00%,457.99,0.73%,0.62%,2,805,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,079,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,06,Three Axle Single Unit Trucks,              ,2,081,0.00%,0.00%,457.99,0.73%,0.62%,3,879,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,960,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,07,Four or More Axle Single Unit Trucks,              ,406,0.00%,0.00%,457.99,0.73%,0.62%,1,447,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,854,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,08,Four Axle or Fewer Single Trailers,              ,196,0.00%,0.00%,457.99,0.73%,0.62%,832,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,028,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,09,Five Axle Single Trailers,              ,767,0.00%,0.00%,457.99,0.73%,0.62%,4,090,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,856,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,10,Six or More Axle Single Trailers,              ,1,395,0.00%,0.00%,457.99,0.73%,0.62%,789,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,183,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,457.99,0.73%,0.62%,0,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,457.99,0.73%,0.62%,0,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,525.09,0.71%
 ,,013,Buchanan County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,457.99,0.73%,0.62%,0,0.00%,0.00%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,525.09,0.71%
 ,,013,Buchanan County Total:,,,,,,300,171,0.45%,0.13%,457.99,0.73%,0.62%,329,719,0.36%,0.15%,67.10,0.67%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,629,890,0.28%,525.09,0.71%
 ,,014,Buckingham County,,,01,Motorcycles,              ,184,0.00%,0.00%,568.37,0.91%,0.77%,1,796,0.00%,0.00%,95.30,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,980,0.00%,663.67,0.90%
 ,,014,Buckingham County,,,02,Passenger Cars,              ,127,426,0.19%,0.06%,568.37,0.91%,0.77%,188,030,0.20%,0.08%,95.30,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,315,456,0.14%,663.67,0.90%
 ,,014,Buckingham County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,15,268,0.02%,0.01%,568.37,0.91%,0.77%,59,313,0.06%,0.03%,95.30,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,581,0.03%,663.67,0.90%
 ,,014,Buckingham County,,,04,Busses,              ,494,0.00%,0.00%,568.37,0.91%,0.77%,1,457,0.00%,0.00%,95.30,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,952,0.00%,663.67,0.90%
 ,,014,Buckingham County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,896,0.00%,0.00%,568.37,0.91%,0.77%,4,285,0.00%,0.00%,95.30,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,181,0.00%,663.67,0.90%
 ,,014,Buckingham County,,,06,Three Axle Single Unit Trucks,              ,774,0.00%,0.00%,568.37,0.91%,0.77%,3,785,0.00%,0.00%,95.30,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,558,0.00%,663.67,0.90%
 ,,014,Buckingham County,,,07,Four or More Axle Single Unit Trucks,              ,163,0.00%,0.00%,568.37,0.91%,0.77%,1,010,0.00%,0.00%,95.30,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,173,0.00%,663.67,0.90%
 ,,014,Buckingham County,,,08,Four Axle or Fewer Single Trailers,              ,164,0.00%,0.00%,568.37,0.91%,0.77%,1,431,0.00%,0.00%,95.30,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,596,0.00%,663.67,0.90%
