791816,  58,00885,     ,58-885, ,058,Mecklenburg County,058,Mecklenburg County,0.48,Cul-de-Sac,US 58,60,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753447,  58,00890,     ,58-890,Quail Hallow Rd,058,Mecklenburg County,058,Mecklenburg County,0.80,Dead End,58-642 Rocky Branch Rd,200,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
785399,  58,00899,     ,58-899,Bernice Rogers Rd,058,Mecklenburg County,058,Mecklenburg County,0.08,Dead End,SR 47,40,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
404278,  58,00903,     ,58-903, ,058,Mecklenburg County,058,Mecklenburg County,0.95,Brunswick County Line,58-626 Blackridge Rd,1500,G,95%,1%,1%,1%,1%,0%,C,0.0954,F,0.5817,1600,G,2011,,,,,,,,,,,,,,,
404279,  58,00903,     ,58-903, ,058,Mecklenburg County,058,Mecklenburg County,3.53,58-626 Blackridge Rd,58-614 Cannons Ferry Rd,2200,G,95%,1%,1%,1%,1%,0%,F,0.1013,F,0.6242,2300,G,2011,,,,,,,,,,,,,,,
404280,  58,00903,     ,58-903, ,058,Mecklenburg County,058,Mecklenburg County,0.76,58-614 Cannons Ferry Rd,58-618 Ridout Rd,2500,G,95%,1%,1%,1%,1%,0%,F,0.0936,F,0.6934,2500,G,2011,,,,,,,,,,,,,,,
404281,  58,00903,     ,58-903, ,058,Mecklenburg County,058,Mecklenburg County,1.46,58-618 Ridout Rd,58-619 Golf Dr; 58-751 Nellie Jones Rd,2600,G,95%,1%,1%,1%,1%,0%,F,0.0863,F,0.7674,2600,G,2011,,,,,,,,,,,,,,,
404282,  58,00903,     ,58-903, ,058,Mecklenburg County,058,Mecklenburg County,0.93,58-619 Golf Dr; 58-751 Nellie James Rd,I-85,4200,G,97%,0%,1%,1%,1%,0%,C,0.0865,F,0.6047,4300,G,2011,,,,,,,,,,,,,,,
404283,  58,00903,     ,58-903, ,058,Mecklenburg County,058,Mecklenburg County,2.94,I-85,58-615 Redlawn Rd,770,G,97%,0%,1%,1%,1%,0%,F,0.1088,F,0.6324,780,G,2011,,,,,,,,,,,,,,,
404284,  58,00903,     ,58-903, ,058,Mecklenburg County,058,Mecklenburg County,4.10,58-615 Redlawn Rd,58-650 Dockery Rd,580,G,97%,0%,1%,1%,1%,0%,F,0.1249,F,0.7216,590,G,2011,,,,,,,,,,,,,,,
404285,  58,00903,     ,58-903, ,058,Mecklenburg County,058,Mecklenburg County,3.25,58-650 Dockery Rd,SCL South Hill,1200,G,97%,0%,1%,1%,1%,0%,F,0.0945,F,0.6226,1200,G,2011,,,,,,,,,,,,,,,
753448,  58,00903, 007A,58-903 Exit 007A,Ramp,058,Mecklenburg County,058,Mecklenburg County,0.16,58-903,I-85 North,1500,A,97%,0%,1%,1%,1%,0%,F,0.1137,A,0.0000,1500,A,2011,,,,,,,,,,,,,,,
753449,  58,00903, 007B,58-903 Exit 007B,Ramp,058,Mecklenburg County,058,Mecklenburg County,0.17,58-903,I-85 South,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
753450,  58,00903,N007A,58-903 NB Exit 007A,Ramp,058,Mecklenburg County,058,Mecklenburg County,0.02,58-903 TO RT 85 NB,58-903- 7A; 58-903-S007A TO RT 85,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
753451,  58,00903,S007A,58-903 SB Exit 007A,Ramp,058,Mecklenburg County,058,Mecklenburg County,0.02,58-903 I-85-N004A TO & FROM IS 85,58-903- 7A; 58-903-N007A TO RT 85,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
753452,  58,01000,     ,58-1000,Forest Lane,058,Mecklenburg County,058,Mecklenburg County,0.34,NCL South Hill,Dead End,80,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753453,  58,01010,     ,58-1010,Golden Eagle Dr,058,Mecklenburg County,058,Mecklenburg County,0.52,US 58; 58-644,Cul-de-Sac,640,R,,,,,,,X,,,,,,07/18/2007,,,,,,,,,,,,,,,
794629,  58,01020,     ,58-1020,Clarks Rd,058,Mecklenburg County,058,Mecklenburg County,0.44,Cul-de-Sac,SR 47,120,R,,,,,,,X,,,,,,04/01/2010,,,,,,,,,,,,,,,
794630,  58,01021,     ,58-1021,Community Ave,058,Mecklenburg County,058,Mecklenburg County,0.20,SR 47,Cul-de-Sac,50,R,,,,,,,X,,,,,,04/01/2010,,,,,,,,,,,,,,,
794631,  58,01022,     ,58-1022,Roberts Rd,058,Mecklenburg County,058,Mecklenburg County,0.14,SR 47,Cul-de-Sac,46,R,,,,,,,X,,,,,,04/01/2010,,,,,,,,,,,,,,,
753454,  58,01029,     ,58-1029,West Sycamore St,058,Mecklenburg County,058,Mecklenburg County,0.29,SR 49,WCL Chase City,350,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
803089,  58,01035,     ,58-1035, ,058,Mecklenburg County,058,Mecklenburg County,0.02,JB-NC-VA/,58-01036(L)/,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
803090,  58,01036,     ,58-1036, ,058,Mecklenburg County,058,Mecklenburg County,0.62,JB-NC-VA/VIRGINIA-NORTH CAROLINA STATE LINE,Cul-de-Sac/(CUL-DE-SAC OF MOUNTAIN ROCK TRAIL,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
803091,  58,01037,     ,58-1037, ,058,Mecklenburg County,058,Mecklenburg County,0.30,Cul-de-Sac/,58-01036(B)/,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
794633,  58,01040,     ,58-1040, ,192,Town of Clarksville,058,Mecklenburg County,0.04,58-750 Buffalo Rd,WCL Clarkesville,130,R,,,,,,,X,,,,,,03/30/2010,,,,,,,,,,,,,,,
794632,  58,01040,     ,58-1040, ,058,Mecklenburg County,058,Mecklenburg County,0.58,WCL Clarkesville,Cul-de-Sac,90,R,,,,,,,X,,,,,,03/30/2010,,,,,,,,,,,,,,,
794634,  58,01041,     ,58-1041, ,058,Mecklenburg County,058,Mecklenburg County,0.12,58-1040,Cul-de-Sac,48,R,,,,,,,X,,,,,,03/30/2010,,,,,,,,,,,,,,,
404286,  58,01101,     ,58-1101,Russell St,192,Town of Clarksville,058,Mecklenburg County,0.23,US 58,58-750 Buffalo Rd,280,G,97%,0%,1%,0%,1%,0%,C,0.1053,F,0.5000,290,G,2011,,,,,,,,,,,,,,,
753455,  58,01102,     ,58-1102,5th St,192,Town of Clarksville,058,Mecklenburg County,0.35,58-1109 East St,US 58,70,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753456,  58,01102,     ,58-1102,5th St,192,Town of Clarksville,058,Mecklenburg County,0.17,US 58,58-1108 Rose Hill Ave,550,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753457,  58,01103,     ,58-1103, ,192,Town of Clarksville,058,Mecklenburg County,0.20,"58-1124, 9th St","58-1107, 7th St",130,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753458,  58,01104,     ,58-1104,Market St,192,Town of Clarksville,058,Mecklenburg County,0.10,"58-1102, 5th St","58-1105, 4th St",50,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
404287,  58,01104,     ,58-1104,Market St,192,Town of Clarksville,058,Mecklenburg County,0.26,58-1105 4th Street,US 58; 2nd St,260,G,98%,0%,1%,0%,1%,0%,C,0.1521,F,0.6000,270,G,2011,,,,,,,,,,,,,,,
753459,  58,01105,     ,58-1105,4th St,192,Town of Clarksville,058,Mecklenburg County,0.19,Dead End,58-1109 East St,110,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
404288,  58,01105,     ,58-1105,4th St,192,Town of Clarksville,058,Mecklenburg County,0.28,58-1109 East St,58-1104 Market St,360,G,97%,1%,1%,0%,0%,0%,C,0.1372,F,0.5273,360,G,2011,,,,,,,,,,,,,,,
404289,  58,01105,     ,58-1105,4th St,192,Town of Clarksville,058,Mecklenburg County,0.08,58-1104 Market St,US 58,850,G,97%,1%,1%,0%,0%,0%,F,0.1189,F,0.5136,860,G,2011,,,,,,,,,,,,,,,
753460,  58,01105,     ,58-1105,4th St,192,Town of Clarksville,058,Mecklenburg County,0.25,US 58,58-1108 Rose Hill Ave,1500,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753461,  58,01105,     ,58-1105,4th St,192,Town of Clarksville,058,Mecklenburg County,0.09,58-1108 Rose Hill Ave,58-1110 Dan Circle,150,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753462,  58,01106,     ,58-1106,3rd St,192,Town of Clarksville,058,Mecklenburg County,0.09,58-1109 East St,"Commerce St, Gap",30,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753463,  58,01106,     ,58-1106,3rd St,192,Town of Clarksville,058,Mecklenburg County,0.18,"US 58, Gap",58-1108 Rose Hill Ave,30,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753464,  58,01107,     ,58-1107,7th St,192,Town of Clarksville,058,Mecklenburg County,0.09,58-1123 Commerce St,58-1117 Carolina St,130,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
404290,  58,01107,     ,58-1107,7th St,192,Town of Clarksville,058,Mecklenburg County,0.18,58-1117 Carolina St,US 58,200,G,98%,2%,0%,0%,0%,0%,C,0.1268,F,0.5926,210,G,2011,,,,,,,,,,,,,,,
404291,  58,01108,     ,58-1108,Rose Hill Ave,192,Town of Clarksville,058,Mecklenburg County,0.19,58-750 Buffalo Rd,"58-1122, 6th St",330,G,98%,1%,0%,0%,0%,0%,C,0.1261,F,0.5111,340,G,2011,,,,,,,,,,,,,,,
753465,  58,01108,     ,58-1108,Rose Hill Ave,192,Town of Clarksville,058,Mecklenburg County,0.12,"58-1122, 6th St","58-1105 S, 4th St",180,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753466,  58,01108,     ,58-1108,Rose Hill Ave,192,Town of Clarksville,058,Mecklenburg County,0.32,"58-1105 S, 4th St","58-1105 N, 4th St",380,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753467,  58,01109,     ,58-1109,East St,192,Town of Clarksville,058,Mecklenburg County,0.17,"58-1102, 5th St","58-1106, 3rd St",110,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
753468,  58,01110,     ,58-1110,Dan Circle,192,Town of Clarksville,058,Mecklenburg County,0.19,"58-1105, 4th St",58-1108 Rose Hill Ave,40,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753469,  58,01111,     ,58-1111,Forest Hill St,192,Town of Clarksville,058,Mecklenburg County,0.82,58-750 Buffalo Rd,58-1146 Oakview Dr,210,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753470,  58,01112,     ,58-1112,Carol Ave,192,Town of Clarksville,058,Mecklenburg County,0.08,US 15 College St,58-1113 Mecklenburg Blvd,70,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753471,  58,01113,     ,58-1113,Mecklenburg Blvd,192,Town of Clarksville,058,Mecklenburg County,0.08,58-1115 Chandler St,58-1116 Gap,60,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
753472,  58,01113,     ,58-1113,Mecklenburg Blvd,192,Town of Clarksville,058,Mecklenburg County,0.13,58-1114 Gap,58-1112 Carol Ave,70,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
753473,  58,01114,     ,58-1114,Sunnyside St,192,Town of Clarksville,058,Mecklenburg County,0.08,US 15 College St,58-1113 Mecklenburg Blvd,120,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
753474,  58,01115,     ,58-1115,Chandler St,192,Town of Clarksville,058,Mecklenburg County,0.09,US 15 College St,58-1113 Mecklenburg Blvd,130,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
753475,  58,01116,     ,58-1116,Adams St,192,Town of Clarksville,058,Mecklenburg County,0.09,US 15 College St,58-1113 Mecklenburg Blvd,90,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753476,  58,01117,     ,58-1117,Carolina St,192,Town of Clarksville,058,Mecklenburg County,0.14,"58-1107, 7th St","58-1102, 5th St",180,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
753477,  58,01118,     ,58-1118,Grace St,192,Town of Clarksville,058,Mecklenburg County,0.18,58-1111 Forest Hill St,58-1119 Ferry St,49,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753478,  58,01119,     ,58-1119,Ferry St,192,Town of Clarksville,058,Mecklenburg County,0.12,58-750 Buffalo Rd,58-1118 Grace St,140,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753479,  58,01119,     ,58-1119,Ferry St,192,Town of Clarksville,058,Mecklenburg County,0.23,58-1118 Grace St,58-1111 Forest Hill St,80,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753480,  58,01120,     ,58-1120,Fontaine Garrett Dr,192,Town of Clarksville,058,Mecklenburg County,0.04,58-750 Buffalo Rd,WCL Clarksville,350,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
785164,  58,01120,     ,58-1120, ,058,Mecklenburg County,058,Mecklenburg County,0.75,WCL Clarksville,Dead End,230,R,,,,,,,X,,,,,,11/01/2001,,,,,,,,,,,,,,,
753481,  58,01121,     ,58-1121,Sizemore St,192,Town of Clarksville,058,Mecklenburg County,0.04,Dead End,"58-1105, 4th St",50,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
404292,  58,01122,     ,58-1122,6th St,192,Town of Clarksville,058,Mecklenburg County,0.17,US 58,58-1108 Rose Hill Ave,130,G,95%,2%,4%,0%,0%,0%,C,0.1704,F,0.5217,130,G,2011,,,,,,,,,,,,,,,
753482,  58,01123,     ,58-1123,Commerce St,192,Town of Clarksville,058,Mecklenburg County,0.10,"58-1107, 7th St",Dead End,110,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753483,  58,01124,     ,58-1124,9th St,192,Town of Clarksville,058,Mecklenburg County,0.09,58-1103,"US 58, 9th St",360,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
404293,  58,01125,     ,58-1125,Woodland Dr,192,Town of Clarksville,058,Mecklenburg County,0.31,US 58,58-750 Buffalo Rd,430,G,97%,1%,1%,1%,1%,0%,C,0.1158,F,0.6538,440,G,2011,,,,,,,,,,,,,,,
753484,  58,01126,     ,58-1126,Nero St,192,Town of Clarksville,058,Mecklenburg County,0.04,58-750 Buffalo Rd,58-1141 Pine Valley Rd,40,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753485,  58,01127,     ,58-1127,Easley St,192,Town of Clarksville,058,Mecklenburg County,0.08,58-1128 Crescent Dr,US 58,120,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753486,  58,01128,     ,58-1128,Crescent Dr,192,Town of Clarksville,058,Mecklenburg County,0.03,Dead End,"58-1130 W, Altavista Dr",30,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753487,  58,01128,     ,58-1128,Crescent Dr,192,Town of Clarksville,058,Mecklenburg County,0.20,"58-1130 W, Altavista Dr","58-1130 E, Altavista Dr",40,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753488,  58,01129,     ,58-1129,Park Ave,192,Town of Clarksville,058,Mecklenburg County,0.07,Dead End,US 58,70,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753489,  58,01130,     ,58-1130,Altavista Dr,192,Town of Clarksville,058,Mecklenburg County,0.10,"58-1128 E, Crescent Dr","58-1128 W, Crescent Dr",60,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753490,  58,01131,     ,58-1131,Mansion Dr,192,Town of Clarksville,058,Mecklenburg County,0.34,58-1142 Venable Lane,US 58,270,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753491,  58,01131,     ,58-1131,Mansion Dr,192,Town of Clarksville,058,Mecklenburg County,0.20,US 58,58-750 Buffalo Rd,170,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753492,  58,01132,     ,58-1132,Park Ave,192,Town of Clarksville,058,Mecklenburg County,0.17,US 58,58-750 Buffalo Rd,60,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753493,  58,01133,     ,58-1133, ,058,Mecklenburg County,058,Mecklenburg County,0.15,Dead End,58-750 Buffalo Rd,60,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753494,  58,01135,     ,58-1135,Ballou St,058,Mecklenburg County,058,Mecklenburg County,0.11,58-722 Old Rock Rd,Dead End,40,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753495,  58,01136,     ,58-1136,Mill Village Circle,058,Mecklenburg County,058,Mecklenburg County,0.17,58-722 Old Rock Rd,58-1137 Mill Village Circle,70,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753496,  58,01137,     ,58-1137,Mill Village Circle,058,Mecklenburg County,058,Mecklenburg County,0.08,58-722 Old Rock Rd,58-1136 Mill Village Circle,60,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
796489,  58,01137,     ,58-1137,Mill Village Circle,058,Mecklenburg County,058,Mecklenburg County,0.22,58-1136 Mill Village Circle,Cul-de-Sac,30,R,,,,,,,X,,,,,,03/09/2010,,,,,,,,,,,,,,,
796118,  58,01138,     ,58-1138,Stripers Cove Lane,058,Mecklenburg County,058,Mecklenburg County,0.17,58-722 Old Rock Rd,Cul-de-Sac,40,R,,,,,,,X,,,,,,03/09/2010,,,,,,,,,,,,,,,
753497,  58,01140,     ,58-1140,Cedar St,192,Town of Clarksville,058,Mecklenburg County,0.09,58-1108 Rose Hill Ave,58-1141 Pine Valley Ave,100,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753498,  58,01141,     ,58-1141,Pine Valley Ave,192,Town of Clarksville,058,Mecklenburg County,0.15,58-1126 Nero St,58-1140 Cedar St,90,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
753499,  58,01142,     ,58-1142,Venable Lane,192,Town of Clarksville,058,Mecklenburg County,0.22,58-1131 Mansion Dr,Dead End,90,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753500,  58,01143,     ,58-1143,Marshall Dr,192,Town of Clarksville,058,Mecklenburg County,0.30,58-1142 Venable Lane,US 58,100,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753501,  58,01144,     ,58-1144,Willow Oak Dr,192,Town of Clarksville,058,Mecklenburg County,0.17,58-1142 Venable Lane,58-1145 Westview Lane,49,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753502,  58,01145,     ,58-1145,Westview Lane,192,Town of Clarksville,058,Mecklenburg County,0.05,58-1131 Mansion Dr,58-1148 Fairfield Dr,90,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753503,  58,01145,     ,58-1145,Westview Lane,192,Town of Clarksville,058,Mecklenburg County,0.12,58-1148 Fairfield Dr,58-1143 Marshall Dr,80,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753504,  58,01146,     ,58-1146,Oakview Dr,192,Town of Clarksville,058,Mecklenburg County,0.09,58-1111 Forest Hill St,58-1147 Inlet Court,100,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753505,  58,01146,     ,58-1146,Oakview Dr,192,Town of Clarksville,058,Mecklenburg County,0.10,58-1147 Inlet Court,Cul-de-Sac,70,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753506,  58,01147,     ,58-1147,Inlet Court,192,Town of Clarksville,058,Mecklenburg County,0.05,Cul-de-Sac,58-1146 Oakview Dr,10,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753507,  58,01148,     ,58-1148,Fairfield Dr,192,Town of Clarksville,058,Mecklenburg County,0.17,58-1142 Venable Lane,58-1145 Westview Lane,60,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753508,  58,01149,     ,58-1149,Marrow St,192,Town of Clarksville,058,Mecklenburg County,0.10,WCL Clarksville,58-1131 Mansion Dr,40,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
791817,  58,01160,     ,58-1160,McKinley Dr,058,Mecklenburg County,058,Mecklenburg County,0.31,SR 138,Dead End,220,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
796119,  58,01165,     ,58-1165,Lawsons Dr,058,Mecklenburg County,058,Mecklenburg County,0.30,SR 49,Cul-de-Sac,30,R,,,,,,,X,,,,,,04/01/2010,,,,,,,,,,,,,,,
796120,  58,01166,     ,58-1166,Timber Lake Dr,058,Mecklenburg County,058,Mecklenburg County,0.12,58-1165 Lawsons Dr,Dead End,10,R,,,,,,,X,,,,,,04/01/2010,,,,,,,,,,,,,,,
404294,  58,01201,     ,58-1201,School St,173,Town of Boydton,058,Mecklenburg County,0.06,58-756 Jefferson St,Bus US 58,360,G,98%,1%,1%,0%,0%,0%,C,0.1333,F,0.5536,360,G,2011,,,,,,,,,,,,,,,
753509,  58,01202,     ,58-1202,Bank St,173,Town of Boydton,058,Mecklenburg County,0.13,58-1205 Decatur,Bus US 58,480,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753510,  58,01203,     ,58-1203,Park Dr,173,Town of Boydton,058,Mecklenburg County,0.29,58-688 Skipwith Rd,NCL Boydton,100,R,,,,,,,X,,,,,,02/09/2010,,,,,,,,,,,,,,,
753511,  58,01203,     ,58-1203,Park Dr,058,Mecklenburg County,058,Mecklenburg County,0.11,NCL Boydton,Dead End,30,R,,,,,,,X,,,,,,02/09/2010,,,,,,,,,,,,,,,
753512,  58,01204,     ,58-1204,Hull St,173,Town of Boydton,058,Mecklenburg County,0.11,58-1205 Monroe St,SR 92,340,R,,,,,,,X,,,,,,02/09/2010,,,,,,,,,,,,,,,
753513,  58,01204,     ,58-1204,Hull St,173,Town of Boydton,058,Mecklenburg County,0.06,SR 92,58-1206 Jones St,110,R,,,,,,,X,,,,,,02/09/2010,,,,,,,,,,,,,,,
753514,  58,01204,     ,58-1204,Hull St,173,Town of Boydton,058,Mecklenburg County,0.10,58-1206 Jones St,58-1217 Cemetery St,60,R,,,,,,,X,,,,,,02/09/2010,,,,,,,,,,,,,,,
753515,  58,01204,     ,58-1204,Hull St,173,Town of Boydton,058,Mecklenburg County,0.10,58-1217 Cemetery St,Bus US 58,40,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753516,  58,01204,     ,58-1204,Carter Lane,173,Town of Boydton,058,Mecklenburg County,0.12,Bus US 58,ECL Boydton,190,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753517,  58,01204,     ,58-1204,Carter Lane,058,Mecklenburg County,058,Mecklenburg County,0.06,ECL Boydton,Dead End,70,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753518,  58,01205,     ,58-1205,Decatur St,173,Town of Boydton,058,Mecklenburg County,0.07,58-1206 Jones St,58-707,70,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753519,  58,01205,     ,58-1205,Monroe St,173,Town of Boydton,058,Mecklenburg County,0.24,58-707,Bus US 58,530,R,,,,,,,X,,,,,,02/09/2010,,,,,,,,,,,,,,,
753520,  58,01205,     ,58-1205,Monroe St,173,Town of Boydton,058,Mecklenburg County,0.08,Bus US 58,58-1204 Hull St,350,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753521,  58,01205,     ,58-1205,Monroe St,173,Town of Boydton,058,Mecklenburg County,0.03,58-1204 Hull St,Dead End,30,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753522,  58,01206,     ,58-1206,Jones St,173,Town of Boydton,058,Mecklenburg County,0.13,58-1205 Decatur St,Bus US 58,220,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753523,  58,01206,     ,58-1206,Jones St,173,Town of Boydton,058,Mecklenburg County,0.08,Bus US 58,58-1204 Hull St,80,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753524,  58,01207,     ,58-1207,Bryson St,173,Town of Boydton,058,Mecklenburg County,0.06,SR 92,58-1206 Jones St,60,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753525,  58,01208,     ,58-1208,Sheriff St,173,Town of Boydton,058,Mecklenburg County,0.06,58-756 Jefferson St,Bus US 58,60,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753526,  58,01209,     ,58-1209,Madison St Ext,173,Town of Boydton,058,Mecklenburg County,0.19,Bus US 58,ECL Boydton,190,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753527,  58,01209,     ,58-1209,Madison St Ext,058,Mecklenburg County,058,Mecklenburg County,0.03,ECL Boydton,Dead End,110,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753528,  58,01210,     ,58-1210,Park St,173,Town of Boydton,058,Mecklenburg County,0.31,"58-756 E, Jefferson St","58-756 W, Jefferson St",40,R,,,,,,,X,,,,,,02/09/2010,,,,,,,,,,,,,,,
753529,  58,01211,     ,58-1211,Finch Lane,173,Town of Boydton,058,Mecklenburg County,0.10,58-707,Dead End,80,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753530,  58,01212,     ,58-1212,Rose Hill Rd,058,Mecklenburg County,058,Mecklenburg County,0.82,58-707,Dead End,70,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753531,  58,01213,     ,58-1213,Jefferson St,173,Town of Boydton,058,Mecklenburg County,0.03,58-1214 Jefferson St,58-756 Jefferson St,70,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753532,  58,01214,     ,58-1214,Jefferson St,173,Town of Boydton,058,Mecklenburg County,0.10,Dead End,58-1213 Jefferson St,50,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753533,  58,01215,     ,58-1215,Bryant St,173,Town of Boydton,058,Mecklenburg County,0.07,Bus US 58,Dead End,20,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753534,  58,01216,     ,58-1216,Barnes St,173,Town of Boydton,058,Mecklenburg County,0.06,58-1209 Madison St Ext,Bus US 58,70,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753535,  58,01217,     ,58-1217,Cemetery St,173,Town of Boydton,058,Mecklenburg County,0.13,Bus US 58,58-1204 Hull St,20,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753536,  58,01218,     ,58-1218,Craddock St,173,Town of Boydton,058,Mecklenburg County,0.09,"58-1220 W, Craddock Ct","58-1220 E, Craddock Ct",60,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753537,  58,01218,     ,58-1218,Craddock St,173,Town of Boydton,058,Mecklenburg County,0.08,"58-1220 E, Craddock Ct",58-1219 Maple Ct,140,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753538,  58,01218,     ,58-1218,Craddock St,173,Town of Boydton,058,Mecklenburg County,0.06,58-1219 Maple St,58-707,200,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
